HotelId,Restaurant Name
1375,World Cafe - Vibe by The LaLiT Traveller
1376,Chaudhary Ke Mashhoor Paranthe
1377,Thakur Bakers
1378,FoodByMom
1379,Mr. Brown
1380,Mitalis Kitchen
1381,The Big Scoop
1382,9 Mars Lounge
1384,Barista
1385,Baskin Robbins
1387,Burger King
1388,Cafe Coffee Day
1389,Chinese X'Press
1390,Cinch
1391,Costa Coffee
1392,Domino's Pizza
1393,Dosa X'press
1394,Kebab Xpress
1395,Let's Noodle
1396,McDonald's
1397,Mx Corn
1398,Dunkin' Donuts
1399,Haldiram's
1401,Pind Balluchi
1404,Maini Restaurant
1405,The Dosa King
1406,Baba Au Rhum
1407,Burger Factory
1408,Club Cubana
1409,Curlies
1410,La Plage
1411,St. Anthony's
1413,Britto's Bar & Restaurant
1414,Fat Fish
1415,Martin's Corner
1416,Infantaria
1417,Souza Lobo
1419,Fisherman's Cove
1420,Calamari
1422,The Fisherman's Wharf
1423,LPK Waterfront
1425,Ritz Classic
1427,The Black Sheep Bistro
1428,Cafe Al Fresco by Cantina Bodega
1429,The Fisherman's Wharf
1430,Antares
1431,K Lab
1432,Pind Balluchi
1433,Punjab Grill
1437,Zambar
1438,Cakes & More
1440,Kwality Wall's Swirl's
1441,Yo! Dimsum
1442,Mx Corn
1444,Red
1445,Rocketchefs
1446,The Fresh Chicken Store
1447,Achoos Food Corner
1449,Aha Bites
1450,Ancient Spice
1453,Chimney - The Takeaway
1454,Costa Coffee
1455,Good to Go
1456,Gopi Sweets & Caters
1457,Late Night Food
1458,Lavi Foji Dhaba
1459,Narayan Fast Food Home
1460,OMG Kitchenz
1461,OMG Tiffinz
1463,Sardarji Chicken Point
1464,Solty Hotel
1465,Tanishk Gourmet Indian
1466,The Burger Chef
1468,Club Tokyo - Best Western Skycity Hotel
1472,Lattitude - Skycity Hotel
1473,Bisque Bakery
1474,Behrouz Biryani
1475,Domino's Pizza
1476,Giani
1479,PizzaVito
1480,Shawarma House
1482,Subway
1483,Asian Bistro
1484,BBQ Factory
1485,Faaso's
1487,Chaayos
1488,Mosaic - Country Inn & Suites
1489,60 ML - Country Inn & Suites by Carlson
1490,Mosaic - Country Inn & Suites by Carlson
1493,Big Shot Bar - Country Inn & Suites
1495,Mosaic - Country Inn & Suites By Carlson
1497,Downtown Kitchen & Bar - Courtyard by Marriott
1498,Courtyard Grill - Courtyard by Marriott
1499,Di Ghent Boulangerie
1500,Khyen Chyen
1501,The Pint Room
1502,Tughlaq
1503,Big Wong XL
1504,Bunker
1507,Culture Cafe
1508,Nowhere Terrace Brewpub Cafe
1513,Cafe G - Crowne Plaza
1515,Wildfire - Crowne Plaza
1516,Isabella
1517,Fatburger
1518,Burma Burma
1523,Pier 38
1525,Yum Yum Cha
1526,Amici Cafe
1527,Au Bon Pain
1529,California Pizza Kitchen
1531,Chai Point
1532,Cherry Comet
1535,Circus
1537,Dunkin' Donuts
1539,Holy Smoke
1541,Italiano
1542,Krispy Kreme
1543,Not Just Paranthas
1544,Oh! Calcutta
1545,Olive Bistro
1546,Pita Pit
1549,Raasta
1550,Red Mango
1552,Rred Hot Asian Bistro
1554,Smaaash
1555,Starbucks
1556,Sutra Gastropub
1562,Taco Bell
1563,The People & Co.
1564,Theobroma
1566,Wendy's
1569,The Wine Company
1570,Cafe Delhi Heights
1571,Cyber Hub Social
1572,Delifrance - The France Cafe Bakery
1573,Dhaba By Claridges
1575,Farzi Cafe
1580,Hard Rock Cafe
1581,Instapizza
1582,Made In Punjab
1583,Nando's
1584,Quaff
1586,SodaBottleOpenerWala
1587,The Grill Mill
1588,Knight Rider
1589,Chaayos
1590,Nooba
1591,Domino's Pizza
1592,Indigo Delicatessen
1593,Escape Terrace Bar Kitchen
1594,Kwaliti
1595,Subway
1596,Burger Point
1597,Chaat Chowk
1598,Chef Style
1599,Delhicacy
1600,Dimsum & Co.
1601,Instapizza
1602,L'Opera
1603,Lazeez Food
1604,Le Marche Sugar & Spice Cafe
1605,The Breakfast Club
1606,Sugar & Spice - Le Marche
1608,Crudo Juicery
1609,Fork with Stick
1610,Uptown Fresh Beer Cafe
1611,Barista
1612,Cafe Coffee Day
1613,Domino's Pizza
1614,Italiano
1615,McDonald's
1616,Parantha Gurus
1617,Pizza Hut Delivery
1619,Sibang Bakery
1620,Sonya Bakery Cafe
1621,Subway
1623,Viva Hyderabad
1624,7 Barrel Brew Pub
1625,Wai Yu Mun Ching
1626,Baskin Robbins
1627,KFC
1629,Burmese Kitchen Plus
1631,Drinks Come True
1632,Eat All Nite
1633,Frontier
1635,GenY Cuisines
1636,K Raga's
1639,Kangri
1640,Makhmali Kebabs
1641,Masala Ville
1642,Night Food Xprs
1643,Roti Boti
1644,Sama Chicken Biryani
1645,Subway
1646,The Rolling Pin Bakery
1647,Weird Time Food
1648,Twigly
1649,Asian Haus
1652,Beyond Breads
1653,Biryani By Kilo
1654,Captain Grub
1655,Pita Pit
1657,Rawleaf
1658,Sushi Haus
1660,Eggzellent
1661,High On Tea
1663,Sona Bridge Hotel
1665,Yo! Dimsum
1667,Angrezee Choupal
1668,Ashoka Snacks Corner
1669,Chefoncalls
1670,Corp Kitchen
1671,Good Food
1672,Mahek By Greenz
1673,Pao King
1674,Prabhat Fast Food Corner
1676,Shama Chicken Corner
1678,Unique Food Hut
1680,A 1 - Snacks and food corner
1681,Anandum
1682,Apni Rasoi
1683,Banke Bihari Bhojanalay
1684,Biryani 365
1686,Bro's Kitchenette
1687,Cafe Coffee Day
1688,Cafe Coffee Day
1689,Cafe Du Rendezvous
1690,Cake 24x7
1692,Cake On Wheels
1693,Cake Point
1694,Cake Point
1696,Cakes Degree
1699,Chateau Garlic
1701,Chennai Express
1702,Crust N Cakes
1703,Dabba Meat
1704,Deepak Rasoi
1707,Foodaucity - Bum Bum Bholey Ke Chole Bhature
1711,Foodies Nation
1713,Goli Vada Pav No. 1
1715,Grandma's Kitchen
1717,Gurgaon Hights
1719,Idliss
1721,Indian Home Food
1722,Jetha Lal Ka Dhabha
1726,Kusum Rolls
1727,Megha Vaishno Dhaba
1728,Nikhil Food Point
1729,Plan B
1730,Punjabi Zaika
1731,Rasoi
1732,Roll's Royce
1733,Shree Bikaner Misthan Bhandar
1734,Smokey Pan
1735,Surprise O Meal
1739,Tandoor on The Way
1744,Tawa N Tandoor
1746,The Paradise Biryani
1747,The Royal
1748,Theka Desi Khaana
1750,Tobasco Kitchen
1752,Tpot
1753,Uncle's Cafe
1754,Welcome Cafeteria
1755,Yo Yo China Town
1756,Caterspoint
1757,Bake-a-boo
1759,Burger Hut
1760,China Gatherings
1762,Crazy Bhukkhad
1767,Deez Biryani & Kebabs
1769,Fomads
1771,Happy Beings
1772,InstaDozza
1777,Mom's Kitchen
1779,The Baker's Bar  ... Bakery & Cafe
1783,Veg Ex
1784,Volt - By Plan B
1785,ZASTY
1788,Aahar
1791,Chicken Bytes
1792,Flying Cakes
1794,Punjabi Tadka
1795,Coldpress Company
1796,Crudo Juicery
1797,First Eat
1798,Zoe
1799,Dabba Meat
1801,Kashmiri Kitchen
1804,Rumi's Kitchen
1805,Baking Bad
1806,Bamboo Boat
1807,Big Jack's
1809,Kebab Gali
1810,Lucknow Mail
1812,Monster's Cafe
1816,Monty's Chicken Wings
1819,My Country Platter
1821,SARA World Cuisine
1822,Wah! Amritsar
1824,World In A Box
1826,Bun Intended
1827,Cafe Gatherings
1831,Cafe Soul Garden
1833,Food O Gram
1834,Happy Hakka
1835,Kaiser
1836,Pizza Central
1837,Tasty Fare
1839,Burger Point
1840,Drifters Cafe
1841,Oh! Fudge
1844,Anjlika
1845,IZU
1846,Sugar & Spice - Le Marche
1848,Bizibean
1852,ChandChini
1854,Coffee & Chai Co.
1855,Greek Food & Beyond
1856,Mediumwelldone
1858,Sonya Bakery Cafe
1859,Soul & Spice Co.
1860,7 Degrees Brauhaus
1861,Cafe Amaretto
1862,Sibang Bakery
1863,The Hangout by 1861
1864,The Mad Teapot/The Wishing Chair
1865,Ninkasi Imperial Brews & Cookery
1866,Zaffran
1870,Spiritual Bar & Lounge-DoubleTree by Hilton
1873,The Food Store - DoubleTree by Hilton
1874,Barista
1875,Burger King
1876,Club Mojo
1878,KFC
1880,Not Just Paranthas
1881,Shree Rathnam
1882,Mogli's Coffee
1883,Pind Balluchi
1884,Sip n Bite
1885,Abar Khabo
1886,Moti Mahal Delux
1887,The Lost Mughal
1888,Fortune Deli - Fortune Select Excalibur
1889,India on my Plate - Fortune Select Excalibur
1891,Orchid - Fortune Select Global
1892,Hungry Buffoons
1894,Karim's
1895,Manhattan Brewery & Bar Exchange
1896,Di Miso
1897,Kuuraku
1900,Vapour Bar Exchange
1901,19 Flavours Biryani
1902,Bhai Ji Foods
1903,Captain Bill$ Deliverz
1904,Curry n Phulka
1907,Jaguar
1909,Jalsa Lounge
1910,Lord of Grillz
1911,Midnight Cravings Beyond Control
1912,Outback
1913,The Cinnamon Kitchen
1914,Dudleys
1916,56 Ristorante Italiano
1917,All Time Cafe
1918,Baba's
1919,Chilli Indiana
1920,Go Kylin
1921,Just for Chai
1922,Kabab Mistri
1923,Nashta
1924,Nooba
1925,Side Wok
1926,Takamaka
1927,The Ark
1928,The Gathering Hut
1929,Wangchuk's Ladakhi Kitchen
1931,Daawat-e-Kashmir
1932,La Pino'z Pizza
1933,The Diet Kitchen
1934,Om Sweets & Snacks
1935,Subway
1936,Taste of Tamil Nadu
1937,The Bridge - Hotel Clark Inn Gurgaon
1938,Illusion The Lounge Bar - Hotel Clark Inn Gurgaon
1939,Gardenia - Hotel Grenville
1940,Call For Cuisine - Hotel Grenville
1941,Armory - Hotel Haut.Monde
1942,Citron - Hotel Haut.Monde
1943,Gabbar Meals
1944,McDonald's
1945,Crust Bistro
1946,Dunkin' Donuts
1947,Kabab Roll Cafe
1948,Starbucks
1949,Eggers Madhouse
1950,Gallery Cafí© - Hyatt Place
1951,Coffee to Cocktail Bar - Hyatt Place
1952,Spice It - Hotel IBIS
1953,Nukkadwala
1954,Power Play Resto Bar
1955,Daikichi
1956,The Atrium - By Jukaso It Suites
1957,Delhi - Kingdom of Dreams
1958,Lucknow - Kingdom of Dreams
1959,Longitude 77ŒÁ03' Bar - Le Meridien Gurgaon
1960,I-Kandy - Le Meridien Gurgaon
1961,Bella Cucina - Le Meridien Gurgaon
1962,Bar Code - Leisure Inn
1963,Bites - Leisure Inn
1964,Outback Bar and Grill - Leisure Inn
1965,Citrus Cafe - Lemon Tree Premier
1966,Ammu's South Indian Restaurant
1967,Barista
1968,Bengali By Nature
1969,Burger Planet
1970,Cafe Coffee Day
1971,Chini Bowl
1972,E Yum
1973,Handi X-Press
1974,Ion Club & Dining Lounge
1975,Komachi
1976,Mehfil-e-Handi
1977,Mezbaan's
1978,Mini Mahal Delux
1979,Pita Pan
1980,SBar Club & Lounge
1981,China Club
1982,Coriander Leaf
1983,Doughlicious
1984,FreshMenu
1985,L'Angoor
1986,The Cakelicious Factory
1987,Green's
1988,New Zaika
1989,Love Is Cakes
1990,Costa Coffee
1991,Uforia
1992,Vapour Pub & Brewery
1993,Pirates of Grill
1994,Barista Creme Lavazza
1995,Frozen Adda
1996,McDonald's
1997,Mr Idli Xpress
1998,buí©no
1999,Starbucks
2000,Al Kabab
2001,Bangkok 1
2002,Barista
2003,Cafe Cravings
2004,Hello Sichuan
2005,McDonald's
2006,Rajasthali
2007,Street Foods by Punjab Grill
2008,Subway
2009,Tibb's Frankie
2010,Tunday Kababi Dastarkhwan-e-Awadh
2011,Dunkin' Donuts
2012,Haldiram's
2013,Keventers
2014,Khaaja Chowk
2015,Phantom
2016,Sage
2017,TGI Friday's
2018,The Belgian Fries Company
2019,The Grills King
2020,Chicago Pizza
2021,Suburbia - The Empire
2022,Viva Hyderabad
2023,Queens Cafí©
2024,Cafe Coffee Day
2025,FOA - The Flavours of Arabia
2026,A1
2027,Apni Rasoi
2028,DBDN Deena Meat Vala
2029,Deep Chicken Corner
2031,Dilli Rasoi
2032,French Omelette
2033,Green Chick Chop
2034,Hangout Cafe
2035,Hari Om Rasoi
2036,Harish Phulwari
2037,Hotel Rajvanshi Restaurant
2038,Jagdish Vaishno Dhaba
2039,JVR Jayka
2040,Kaza
2041,Knight Delight Kafe
2042,Ko Jitters
2043,Laajawab Chaap Express
2044,Laddu Gopal
2045,Mini's Royal Cafe
2046,Pakwan
2047,Patiala
2048,Pind Balluchi
2049,Pizza Man
2050,Punjabi Dhani
2051,Raju Halwai
2052,Rupa Tikki Wala And Caterers
2053,Samrat The Cake Shoppe
2054,Samrat
2055,Sanjha Chula
2056,Silver Crown
2057,Super Bakery
2058,The Chic
2059,Unique Bus Wales
2060,Dilli 6 Express
2062,Mangle Di Kulfi
2063,The Oven Artist
2064,Bal Ji Rasoi
2065,Dakshin Bistro
2066,Metro Dhaba
2067,Sukhman Food City
2068,The Burger Hub
2069,Pizza Hut Delivery
2070,Hot Cherries
2071,Domino's Pizza
2072,Coldpress Company
2073,Hahn's Kitchen
2074,Shree Rathnam
2075,Caffe Tonino
2076,Carl's Jr.
2077,Delhi Club House
2078,GoGourmet
2079,Shophouse by Kylin
2080,Starbucks
2081,Baskin Robbins
2082,Bikaner Sweets & Restaurant
2083,Burger Bites & More
2084,Cafí© Gramophone
2085,Chawla Bakers
2086,Crust N Cakes
2087,Darjeeling Kanchanjanga Momos
2088,Desserts 83
2089,Express Kitchen
2090,Giani's
2091,Hangover
2092,Sangam Sweets
2093,Shree Bikaner Misthan Bhandar
2094,Shree Shyam Rasoi
2095,Swad On Grill
2096,The Pepper's
2097,Anisha Restaurant
2098,Annapoorna Foods
2099,Bakelicious 18
2100,Bansiwala Bakery
2101,Bansiwala Rasoi
2102,Bansiwala Sweets
2103,Best Pizza Hut
2104,Bikaner Sweets & Restaurant
2105,Chaska Food Corner
2106,Chulha
2107,Dev Restaurant
2108,Dietpoint
2109,Gautam Bakery
2110,Honey Hot & Spicy
2111,Hot & Spicy
2112,Hot Fork
2113,Icon Foods
2114,Indochi Cafe & Restaurant
2115,Love to Wish
2116,M CríÂme
2117,Mamta Tiffin Service
2118,Panther Restaurant
2119,Pizza King
2120,Radha Swami Shudh Vaishno Dhaba
2121,RD's Authentic Aroma
2122,Savour
2123,Sheetla Dhaba
2124,Shree Bikaner Mishthan Bhandar
2125,Shree Shyam Bhojnalaya
2126,Shristi Happy Eats
2128,Singh Terrace Grill
2130,Swami Vaishno Dhaba
2131,Wah Ji Wah
2132,Cafe 55 - Park Inn
2133,New Town Lounge & Bar - Park Plaza
2134,New Town Pastry Shop - Park Plaza
2135,New Town Cafe - Park Plaza
2136,The Great Kabab Factory - Park Plaza
2137,K2 Restaurant
2138,Angels in my Kitchen
2139,Barista
2140,Cafe Coffee Day
2141,Cafe Naklee
2142,Chacha's Take Away
2143,Colonel's Kababz
2144,Domino's Pizza
2145,Green Chick Chop
2146,Naushi's Kitchenette
2147,Sapra Pastry Treat
2148,Subway
2149,Sunny Sweets
2150,The Healthy Rasoi
2151,Burger King
2152,Hong Kong Express
2153,Viva Hyderabad
2154,Cafe Rouge - Ramada
2155,Shamji Sweets
2159,Sialkoti Vaishno Dhaba
2160,Haldiram's
2161,Club Prison
2162,Maa Bhagwati Tiffins
2163,Spices & Sauces
2164,Indian Food Cafe
2165,Assam Tea Corner
2166,Bakingo
2167,Balaji Sweets & Snacks
2168,Baxman Delivers
2169,Burger Point
2170,Burger Xpress
2171,Cafe Coffee Day
2173,Cake Factory
2174,Cake Maker
2176,Captain's Table
2177,Carpedium
2178,Chef Sack Kitchen
2180,Chinar Junction
2181,Frontier
2182,Ganpati Rasoi
2183,Indian & Chinese Corner
2184,Juice Lounge
2186,KB's Kulfi & Icecream
2187,KB's Kulfi & Icecream
2188,Keventers
2189,KFC
2190,Madras Cafe
2191,Madurai Meenakshi Bhawan
2193,Masala Fusion
2194,Moti Mahal Delux Tandoori Trail
2195,Mr. & Mrs. Idly
2197,Pind Bawarchi
2200,Republic of Chicken
2201,Ridhi Sidhi
2202,Romi Da Dhaba
2203,Shamji Sweets
2204,Six Pack Kitchen
2205,Taste of Dilli 6
2206,The Guls
2207,The League Restaurant
2208,The Plaza Solitaire
2210,Uttarakhand Fast Food
2212,Viva Hyderabad
2214,Wahid Food Corner
2215,Zync - Rosewood Hotel
2219,Konetto Pizza
2221,South Store
2227,Grill & Cafe
2231,Gurgaon Mughlai Chicken
2232,Mughal Chicken Corner
2236,Oven Aroma
2237,Radha Swami Shudh Vaishno Dhaba
2238,Special No.1 Biryani Corner
2239,Sun Sweets Restaurant
2240,Captain Bill$ Deliverz
2241,China Hut
2243,G Dot
2244,Cake2you
2245,Delight Express
2246,Empress
2247,Hotel DDR
2248,Khan Kabab Corner
2249,Kwality Cakes and Bakes
2250,Nite Bites
2252,Oriental Kitchen Express
2253,Royal Mart
2254,Sikkim Fast Food
2255,ZASTY
2256,Maachh Bhaat
2257,ANTIDOTE
2259,Bablu Fast Food
2260,Bikaner Sweets Snacks & Restaurant
2261,Bikaner Sweets
2262,Biryani & Rolls
2263,Cafe Coffee Day
2264,Chefy's Kitchen
2265,Delight Express
2266,Dilli Rasoi
2267,Dujal Cafe
2268,Full Dabba
2269,HSI Food World
2271,Krishna Restaurant
2272,Lajawaab House Cafe
2273,Luncheon Box
2275,Modern Sweets
2276,Radha Swami Shudh Vaishno Dhaba
2278,Raju Vaishno Amritsari Dhaba
2279,Rustic Flavours
2280,VK Food Court
2282,Domino's Pizza
2283,GoGourmet
2284,Snack Shack
2285,Westí©ross
2286,Fruitpro
2287,Konetto Pizza
2288,Tpot
2289,Cake Desire
2290,Burger Xpress
2291,Divine Bites
2292,Interaxis
2294,Kwality wall's swirl's
2295,Milan Apna Dhaba
2296,R S Foods
2297,Ronny Flavours
2300,Shahi  Chicken Corner
2301,Behrouz Biryani
2302,Biryani Art
2303,Daawat-e! Amritsar
2304,Faasos
2305,Ovenstory Pizza
2306,Pizza Hut Delivery
2307,Game n Grillz
2310,Hamoni Red: Play Cafe
2311,Firangi Bake
2312,Indochi
2313,Kettle & Kegs
2314,The Food Garage
2315,Machan
2316,Mainland China
2318,Pind Balluchi
2320,Sagar Ratna
2321,Sasuraal
2322,feel ALIVE
2323,Matchbox
2324,Prankster
2325,21 Gun Salute
2327,Backyard Underground
2328,Bikanervala
2329,Chin Chin
2330,Domino's Pizza
2331,Eggjactly
2333,Gola Sizzlers
2334,Hunter Valley
2335,Jungle Jamboree
2336,McDonald's
2337,My Bar Headquarters By Dockyard
2338,Punjabi by Nature
2339,Sandys Cocktails & Kitchen
2340,Sense Of Spirits
2342,Starbucks
2344,Swagath
2345,The Old School Brew House
2346,Barcelos
2347,Boombox Brewstreet
2348,BRONX Bar Exchange
2349,Djinggs
2350,Downtown - Diners & Living Beer Cafe
2351,Drifters Cafe
2352,Gung The Palace
2353,Magadh and Awadh
2354,Mamagoto
2355,Molecule Air Bar
2356,Nagai
2357,PitStop BrewPub
2359,The Classroom
2360,buí©no
2361,Bottles and Barrels
2362,A One Rasoi
2363,Angeethi
2364,Burger Point
2365,Cafe Coffee Day
2366,Cake Castle
2367,CHA
2368,Chai Point
2369,Fees - The Cloud Kitchen
2370,Food Ka Mood
2371,Frozen Factory
2372,Goli Vada Pav No. 1
2373,Green Chick Chop
2374,Harichatni.com
2375,Kk Chaap Express
2376,Latenight.in
2377,Mitran Da Junction
2378,Mogambo Kitchen
2379,Mother Ringlet
2380,Sna-X Point
2381,Wow! Momo
2382,Yashna
2383,Twigly
2384,Bakers Oven
2385,Dilli 6 On Wheels
2386,La Pino'z Pizza
2387,LeanBodyMeals
2388,Om Sweets & Snacks
2389,Tasty Tweets
2390,The Kathi Rolls
2391,Bite N Sip
2392,Burger Joint
2393,Dilli Light
2394,Love Desserts
2395,Flying Cakes
2396,Bikkgane Biryani
2397,Cafeast
2398,Yomo-Your Only Momo Outlet
2399,Afghan Indian
2400,Al Fanoos
2401,Alwar Sweets & Namkeen
2402,Baskin Robbins
2403,Bisht Food Court
2404,Burj Al Arab
2405,Chinese Chilli Sizllers
2406,Costa Coffee
2407,Costa Coffee
2408,Desi Bites
2409,Fresh Food
2410,Kwality Restaurant
2411,Kwality Wall's Swirl's
2412,Nehra's Food Point
2413,Orange Food Cart
2414,Royal Sweets
2415,Shree Annapurna
2416,Underground Restaurant
2417,Midnight Sutra
2418,Paddy's - The Grub Grill
2419,Sugar Rush By Saiba
2420,Bamboo House
2421,Burger Unlimited Kitchen
2422,Cafeteria Point
2423,Choudhary Gohana Famous Jalebi
2424,Curry N' Tandoor
2425,Dawat-e-Ishq
2427,Delish Bake N Choc
2428,Flavours
2429,Om Sweets & Snacks
2430,Om Sweets
2431,Raj Restaurant
2432,Tasha's Artisan Foods
2433,Urban Kitchen
2434,Nite Bites
2435,Apna Dabba
2436,BiBo's Kitchen
2437,Burger Point
2438,Cherry Crossing Foods
2439,Chinese Fast Food
2440,Chinese Food
2441,Chop Shop
2442,Dhara
2443,Foody Goody
2445,Kehar Sweets And Snacks
2446,Muskan Chicken Biryani
2447,Shakes Cakes 'n' More
2448,Shri Sai Kirpa Food
2449,Sufiya Hotel
2450,The Breakfast Bite
2451,Veg Hut
2453,Raj Restaurant
2454,Burger Hut
2455,Dancing Turkeys
2456,The Pack King
2457,Bikaner Misthan Bhandar
2458,Zizo
2459,Grill King Kabab & Curries
2460,Aarush - A Mediterranean Kitchen
2461,Blossoms 4 U
2462,Breakfast@60
2463,Bunny Burgers
2464,Curry Haus
2465,Droolfi
2467,Earthen Spices
2468,FatPlates
2469,Food4U!
2470,Ghar Ki Handi
2471,Giani
2472,Great Desserts Company
2473,Green Chick Chop
2474,Mughlai Treat
2475,Munch
2476,New Spice World
2478,Pure Bliss
2479,Puskar Raj Momos & Chinese Corner
2481,Sai-Yo!
2482,Shanghai Cafe
2483,The Blaze
2485,Ullu Delivers
2486,Yomo-Your Only Momo Outlet
2487,Dimsum Democracy
2488,Midnight Hunger
2490,The Punjab Kitchen
2491,Too Maach
2492,Apni Rasoi
2493,Bala Ji Sweets Corner
2494,Barista
2495,Biryani Express
2496,Cafe #22hours
2497,Cake Innovation
2498,Chawla'sŒ_
2499,China Gathering
2500,Chinese Hot Express
2501,Cookingo
2502,Firefly
2504,Foodie Xpress
2505,Go! Dimsum
2506,Kanha North & South Indian Veg.
2507,Kings Kulfi
2511,Lassi Cafe
2513,Marwadi Khana
2514,Nukkadwala
2515,Ravi Fast Food
2516,Shivalik Tiffin Corner
2517,Street Food By Punjab Grills
2518,Sweet Ginger Bakery
2519,The Rolling Stove
2520,Vijeta's Happy Kitchen
2521,Chawla'sŒ_
2522,Chy - Na Express
2523,Kwality
2524,Brother's Snacks and Shakes
2525,Ginger Garlic
2526,Arabicaa 9
2527,Burger Xpress
2528,Dilli Light
2529,KB's Kulfi & Icecream
2530,MyLoveBiryani.Com
2531,Tandoori Adda
2532,Tiffins 4 U
